temperature,humidity,light,voltage
195.2119277,157.7684178,1930.888721,5.926269398
195.1674179,129.3795159,1915.562777,7.220669508
147.9944285,171.5075373,1974.55364,21.30189382
171.0065111,186.9755532,1937.871717,15.19009034
196.880101,197.1427319,1969.41825,9.905568111
199.6586496,120.9494359,1925.136523,9.506981882
178.7783102,128.0396121,1972.372646,14.91619462
173.6236008,134.371246,1943.144555,7.533619642
190.968698,118.3365782,1995.699037,8.966417856
188.6146349,180.5144799,1913.758809,25.508125
181.3490466,140.1666865,1924.322951,17.94751655
178.0557322,179.4114096,1907.946624,13.1303302
186.6260596,151.590746,1987.463599,23.3052302
162.5277214,120.0124269,1973.524042,18.18872747
145.3451883,147.8123043,1899.316474,25.66412523
176.8529667,119.6648185,1973.250515,16.06381848
141.661207,126.2530482,1894.960857,14.283794
173.8425781,122.1630087,1999.460192,18.70752604
199.4723516,137.9836082,1978.417512,22.66347518
156.60076,185.8436648,1947.40054,16.2440476
168.5441073,156.2703329,1933.56389,13.88815149
143.7723293,176.1123672,1873.104298,17.84331348
162.0138374,146.8279574,1897.61254,12.94459148
193.3003148,141.6012577,1976.551155,10.14263012
174.0436948,152.0243312,1941.6264,16.0900554
166.5219431,163.1237255,1999.459092,12.82119217
124.2259307,129.8724092,1909.414703,22.81813982
179.988743,115.0429477,1999.795621,12.08626441
172.226144,148.3527755,1867.998819,27.74851217
159.9811115,140.5646482,1999.126724,10.91003287
126.8673437,129.7018344,1990.913741,8.826208611
190.8785071,184.3822698,1985.431153,13.34770661
192.6126606,176.7177301,1988.988304,28.58824479
154.7221095,124.2157976,1988.139523,15.25148677
141.0775836,149.4646522,1937.831579,24.49348077
136.0360554,159.8121709,1990.866723,27.31148981
195.5173324,142.2705979,1983.686213,11.38228637
188.7061996,150.5086779,1996.033509,6.315255389
156.6810966,155.6806859,1852.505806,17.47756408
181.7399971,198.3648124,1994.095949,18.33438474
187.658355,127.3570516,1874.945543,29.41922851
162.8535763,117.3777984,1930.147985,23.74525695
164.4711829,131.4752418,1926.210885,14.94241356
171.8213346,196.1290764,1867.509408,22.82006226
187.4858083,165.9463131,1974.218872,11.41681926
148.0765401,127.059202,1890.145119,5.404145744
178.633868,182.6281301,1917.532787,9.039386763
180.9341406,138.4755262,1925.81733,8.332427963
191.7289222,167.2808174,1907.777575,26.55713324
198.1329616,188.6138886,1917.442214,16.6252314
163.5786597,126.5084712,1967.807812,17.81914823
155.3720635,189.294071,1906.265961,17.59401787
168.0734638,160.62443,1949.348538,21.45732963
182.9251654,194.8173279,1942.604123,21.21251843
141.4946647,144.8855036,1983.988875,22.04810593
156.8135317,126.8781651,1860.221566,27.87787254
191.7158667,144.1171299,1945.461274,14.9282654
125.2627814,160.1668903,1872.415379,25.29057162
175.105193,170.9725375,1960.071056,27.61939761
180.0351408,134.3543942,1927.900484,23.54542741
150.6089415,116.7795125,1915.848145,18.70838464
151.5774116,175.0112833,1969.988497,17.60082444
180.1724012,199.2955188,1911.220445,4.195747216
152.4388715,192.9698301,1963.43019,5.802714623
188.4160224,115.7477373,1992.323662,8.620411373
148.3880958,133.10299,1933.878224,24.13877711
145.482915,180.3090086,1971.039045,15.32289202
130.4580088,156.9968158,1886.076834,15.76136207
134.8539317,156.6515348,1984.781821,13.17845382
180.1930553,198.1786364,1969.102412,22.9434848
127.2623485,182.1540053,1923.147091,14.30242931
178.3190467,174.5040978,1934.056293,14.55030722
128.7614292,198.2157583,1874.927429,23.26851716
180.6805111,115.9514641,1939.90191,19.83188178
186.6451307,175.9307264,1876.331386,14.53640179
159.2672642,187.3927015,1882.531038,27.09255099
169.7115392,132.4513951,1904.066561,12.75951752
130.5927399,174.2457634,1990.102403,6.004579596
127.9613112,128.8262759,1987.673113,7.135299788
136.2474095,193.4383798,1946.112596,5.108198254
147.2109504,165.0351625,1935.945972,15.35896707
188.9955031,175.8935976,1997.306348,18.06460048
130.5144354,168.9648082,1948.788677,28.82089594
147.4778276,154.2847132,1871.881373,11.69013669
179.0658421,117.6588483,1908.144523,26.97599331
166.1409254,158.8557258,1885.813818,20.99169519
147.5867306,166.6191825,1986.589255,11.60077469
158.6234162,130.5915211,1928.490778,19.78409897
194.0963795,180.3691943,1923.832128,15.35075669
147.8839312,149.8365905,1878.621564,16.22297918
132.5751869,153.4047835,1899.10174,12.16943937
168.8961898,198.0018864,1939.943818,24.76747452
163.0661763,197.1180046,1964.146789,22.76604023
193.7190831,126.1365089,1867.492052,14.87441553
185.1228986,131.1089121,1885.007142,16.53180731
126.4064548,117.0087112,1924.435999,12.26628198
181.021599,198.9619219,1925.735071,15.7694231
168.9189111,191.4835599,1959.87695,15.09406106
148.4965266,141.2668616,1861.640958,27.50498227
141.5386313,137.1147685,1868.258836,7.555214296
186.768313,165.2997278,1906.623334,16.14736681
133.9369669,122.6718405,1888.634045,23.31708455
144.5205375,136.6723565,1907.682112,8.349720948
148.0050818,194.1330172,1992.253825,6.152900507
152.7757458,125.5771335,1966.530645,29.54435883
150.4955083,183.3837848,1997.553548,23.02992646
172.6511796,194.211154,1996.991973,24.70283595
144.9639311,142.1227147,1900.532902,8.352823696
180.6924675,130.6499102,1861.079759,5.702509947
147.8021855,148.1862325,1955.103963,21.89819175
145.7933349,178.08746,1888.051335,29.20412995
197.8854636,141.1155433,1859.740049,18.94946596
123.767525,154.1915772,1928.908659,19.44563248
177.784505,125.2230745,1914.893812,17.32735704
139.5596277,128.9650268,1942.986457,9.863502754
162.04774,155.4156966,1875.69156,5.733827036
148.4582008,170.8485168,1868.575443,16.44561099
130.2971302,179.0434604,1957.272666,6.661486564
161.355688,193.0723709,1918.259952,28.87091949
142.3822002,161.5940027,1937.002131,12.58349008
159.5495135,115.1274443,1890.798917,25.22294163
182.593201,188.1167191,1974.771598,27.3379745
180.8227344,191.2874406,1851.646062,20.53151767
144.3625085,144.6983902,1907.160198,10.77151472
180.9402766,184.3196236,1942.061153,5.353184477
132.3909786,134.8070396,1973.407728,6.599902355
177.7831155,178.9979023,1864.931464,6.810541039
164.5937505,194.2168713,1910.258122,22.48085961
190.6489743,170.2183798,1921.067095,9.856827054
147.0976897,139.1769541,1967.115403,24.92402506
163.4447212,178.4217871,1917.970663,27.30000053
162.393495,127.8949695,1911.481225,13.47158075
162.9743907,166.6644792,1877.889825,15.65654513
144.6819333,120.6713755,1989.322241,9.17243836
165.6081678,199.8974667,1983.0422,19.14596606
170.632597,169.1749169,1953.553411,16.28036761
174.9330941,131.0290791,1982.356504,4.276201849
180.9066055,146.2188636,1955.114611,26.5679858
168.9850692,130.4307417,1851.20559,16.74731294
175.903155,116.5195424,1933.363992,26.5728965
143.427842,171.0293411,1914.580447,28.69845941
154.5904832,195.2370709,1965.291694,13.21940644
156.9288872,190.6730684,1926.023015,12.82968897
160.3965138,115.9078574,1939.558326,9.186019829
193.0576896,137.263427,1924.585879,18.29103923
196.3018109,149.1161756,1848.136483,12.23350454
124.0014739,189.891074,1863.155559,13.38301039
183.8369659,172.8025459,1902.647737,24.58719057
144.7815017,130.5561239,1955.233324,28.54237394
192.2429273,149.8273327,1984.187515,17.53713482
199.8190039,163.4660548,1866.027246,13.48981683
131.203276,138.1134407,1963.096676,29.10489929
138.5674381,115.7510562,1889.59218,9.133160469
178.5527498,149.5805744,1936.46844,13.61600153
150.4776907,177.5692602,1855.687948,13.76022063
150.5251629,148.7493435,1993.96985,22.32627799
178.795807,141.2338694,1986.736114,10.41501958
189.5462075,164.9306381,1909.354255,10.03053291
196.0498747,138.6692894,1885.524573,22.47607095
157.31354,178.4472226,1910.079807,23.48323264
199.0048179,124.6668622,1887.861469,17.20894246
145.9794631,199.8506064,1990.91344,18.01547025
141.5973847,139.4092567,1919.293183,4.210733626
198.9849485,141.8493219,1851.659105,17.50276431
157.586902,115.0215377,1963.381011,25.34565297
123.1824749,189.8043406,1882.542905,25.65307534
149.5529867,156.5363981,1977.277637,26.96382354
173.4950434,134.3145831,1926.429837,6.958667084
176.6540101,177.3745537,1916.059014,25.8779092
135.5392587,157.4028892,1946.917255,14.78204757
199.611841,143.4090755,1888.268844,17.56604131
153.1394139,172.6279906,1962.141274,25.87027223
161.0354389,153.8100874,1895.255784,6.263734545
194.5934532,157.6458366,1858.739244,19.08288812
186.3281652,145.256971,1948.134802,9.688060495
182.3814439,191.0093977,1997.473665,15.35403092
137.1820257,159.1893186,1871.153595,11.66646326
188.8408558,177.1198773,1992.870949,17.70977666
149.1894162,133.3527381,1935.775344,22.90011454
173.7843177,125.681091,1905.737535,12.97802609
180.546305,115.0006505,1876.490001,18.97788329
137.454683,168.7668782,1906.313317,11.90161293
174.4278015,173.108905,1890.398889,25.14354462
160.7221246,134.1972681,1949.808312,25.04258003
163.8017794,118.0578582,1987.795993,20.69028892
162.7018155,139.1795384,1977.196199,10.00461891
127.0078364,182.7841864,1902.955868,23.73748964
169.3939152,164.7120021,1996.675334,5.204582057
123.9164448,133.3773515,1915.983675,23.18837447
175.2449539,125.9457568,1981.249178,19.23830869
178.9597667,144.0104972,1959.449015,24.27334818
169.3238939,195.8474566,1864.301788,24.30438009
198.57785,168.9750459,1869.552228,14.04081127
177.2647463,185.6320349,1860.811989,21.14604067
130.2704694,195.8107043,1963.425964,23.21406899
184.6491734,140.1365801,1966.934961,17.76604399
163.26955,152.3464076,1854.515405,20.2449994
152.654971,196.8495303,1851.256032,8.426612225
126.5785891,142.1044855,1921.006201,12.40716723
139.2744983,139.449343,1899.024998,5.545883512
178.4577504,182.7017714,1910.574982,27.90559191
133.5681582,119.1696754,1963.422525,19.28912269
173.3657723,174.6110785,1879.308658,6.058870786
179.5708984,180.6645706,1869.763387,5.049123611
190.275802,171.7698958,1912.044578,17.82804073
157.7195074,180.5766767,1901.847142,24.97519066
185.5342946,188.284497,1950.062343,7.817174167
141.736526,166.2722761,1951.656407,22.02064969
144.226146,191.8527155,1867.739984,20.51922126
173.3404396,154.2066586,1927.910153,26.80155383
192.625702,179.9422139,1901.292542,4.770351367
193.0028864,184.3295849,1915.068757,16.9162815
136.1151241,170.1921048,1973.199596,19.5445397
129.3920109,150.0197089,1904.465013,28.28515154
150.8383031,145.6044155,1893.359364,21.56422221
126.3799298,132.8979485,1995.540365,11.21532215
186.0922405,152.6335141,1900.483698,8.975738168
167.1274551,131.7171373,1940.806594,12.04572991
180.5866878,194.8880385,1868.535532,14.45900336
134.1919983,148.9667972,1967.733426,18.86333203
182.1488979,152.2180254,1911.10173,6.454117162
128.9245897,164.7979149,1936.803301,21.50991369
128.3129713,133.8314786,1899.736484,13.76273098
161.9331281,174.5719213,1959.935064,5.816243862
139.7905172,121.4839152,1909.548384,18.83634251
185.2478795,119.2747182,1927.170138,28.41761167
164.1958395,190.4810203,1879.255972,26.94248109
132.0928859,147.7745735,1889.316954,4.130741972
133.9911404,191.3873297,1954.015091,10.64339853
180.2789593,177.8380016,1955.93372,24.14440747
188.7814423,117.2201201,1908.517817,4.559248882
131.0751636,193.1618986,1987.860657,6.343506506
137.2275953,136.3637665,1961.854731,8.861929427
199.9592513,153.7059829,1905.221723,6.599197726
158.0123117,171.8132743,1939.609496,21.92346473
167.430446,195.1773023,1908.495791,24.48555864
174.162057,174.4496771,1855.842932,29.00363946
172.092379,170.8161475,1949.329986,22.49541086
128.888004,189.4039525,1878.194104,13.02368059
184.7694565,192.9810278,1919.239566,17.11436886
178.4145329,158.3405246,1910.330197,19.25655373
142.8102135,147.840275,1866.690015,29.10962179
133.6288693,151.9947182,1973.668723,15.27024699
140.417442,197.4173523,1920.220866,10.58050866
197.4596933,182.663022,1882.735298,20.46328119
139.487063,172.1873996,1971.310139,27.68721368
146.8771854,129.9625516,1892.785314,21.232187
124.2239274,144.5986508,1975.968688,6.510933049
176.8070006,158.1970319,1912.646661,21.73137322
129.0950109,122.9050133,1988.261775,17.11278707
125.333277,180.5506124,1974.751146,16.63111206
135.5755389,195.7689326,1914.345177,19.91622113
143.7571204,192.2964876,1857.543801,8.803075338
148.8822068,168.707278,1984.869949,21.9471389
196.5655632,140.2078989,1937.773934,8.146793978
172.4865172,127.2079297,1938.491265,10.51451154
164.0668201,185.3499666,1867.495708,18.55603922
187.2076625,123.9263812,1961.83545,10.37291872
161.5281367,158.1270496,1954.843639,8.226029891
186.7281677,195.3898359,1866.186207,20.04377109
176.1185358,180.1578232,1848.323919,18.49831014
197.5824733,190.3823421,1964.750155,11.35400841
138.2363527,159.3891435,1914.839395,21.85028822
137.3337967,190.459274,1952.709795,28.43300444
143.2772521,187.0491574,1944.018538,23.90990739
163.7067768,142.568393,1963.630275,13.18445104
159.088831,125.3575449,1954.22217,5.883517676
160.7946087,179.4280701,1854.720606,6.115058992
152.8900587,147.6004975,1883.680399,17.60760127
175.4614768,125.8631688,1952.111896,7.696251652
143.2539556,169.6506604,1921.135544,20.63570757
180.3285636,154.4351166,1907.411317,26.7756482
150.5528146,183.5062735,1985.924021,21.92675452
123.5846474,197.0197452,1997.590486,26.31843387
166.6921527,155.0378633,1966.882447,15.09303074
143.0365132,148.5739492,1890.253205,9.026401914
183.1941842,126.89277,1907.468667,12.30907004
183.5668867,156.4314871,1896.271048,23.33539073
169.1041309,154.5282597,1992.584773,17.71868076
190.1937278,183.576607,1935.348838,17.75924168
148.6680878,191.2026213,1872.220383,6.559830031
137.69371,169.2330922,1996.718658,12.87002694
144.1035108,132.0453344,1977.063646,7.392870163
156.3393909,138.7611711,1864.949714,21.20360753
192.8677209,168.6852294,1873.870678,18.16741315
175.4765028,166.1803043,1973.635103,12.63238954
190.7270307,154.2134476,1968.967779,15.21780843
180.0467749,118.5145835,1865.218805,23.02391381
149.6906817,174.5581169,1879.893015,27.99085326
176.1251634,181.7103895,1913.035861,21.45924728
153.5258455,190.7912929,1922.717133,5.663350751
193.765538,165.8278865,1882.453088,10.14958666
171.8738048,146.7024019,1935.354319,19.2036153
158.3778334,164.2230292,1984.097955,21.52463648
185.3218147,187.0422369,1985.377086,29.92928144
123.7518569,144.4219096,1971.131403,16.70908661
179.7044877,147.0228022,1943.96889,19.86155981
184.3958733,151.2182271,1924.464693,25.56204618
166.1565136,129.2621116,1888.020188,10.70446035
170.1759426,123.0525981,1852.705595,6.234776625
190.1336582,135.8454062,1965.016363,20.34934232
183.0190534,135.7406468,1937.222102,29.93292891
131.677357,174.8239498,1911.250512,29.71503041
147.7849734,160.0140139,1987.804671,19.4196849
193.1435484,116.9583177,1890.957617,10.26425494
133.218919,164.5664637,1973.333943,12.94923988
124.9531151,192.450393,1897.682409,13.76878766
170.2599279,197.9671925,1937.772295,10.16652771
181.9845917,124.1745466,1978.379831,13.07121003
171.183832,127.4809706,1957.292103,25.20259686
179.2328603,177.9251923,1940.52423,9.183855388
181.6611361,146.4069873,1998.967445,18.72534774
181.3229449,140.8273374,1900.886363,5.707581214
126.4516329,171.3365553,1870.601834,21.58493754
159.8275757,162.4147337,1994.299057,8.432007294
140.9336045,169.4790966,1966.08303,6.095464633
153.8453616,146.340707,1951.482229,13.6803075
178.1398765,199.6028292,1987.446898,23.26273025
176.3865044,189.6405943,1996.903526,28.28089008
150.2793815,177.6350761,1954.891715,28.65153756
164.5384329,135.9020587,1942.936867,17.07031772
123.1184226,161.0068427,1937.200663,19.71856989
184.9004623,130.6374219,1853.712075,8.97077322
125.3590699,135.1263778,1875.031009,12.95832732
138.8298194,148.7112812,1918.12966,8.636623758
138.4072709,161.3918116,1987.045553,6.257249332
160.4082707,184.3593116,1868.931874,25.91403156
136.8093144,179.7131923,1921.279589,20.80443308
128.8309429,123.7955075,1887.116986,12.84003756
162.5231305,136.686083,1850.475826,15.6743095
168.2327984,190.0909894,1947.477384,4.340448896
181.480327,142.1245062,1902.022502,20.3729179
150.1583084,130.6084559,1912.442823,12.24417029
143.3416393,187.4881892,1889.970893,29.84297881
167.1211293,142.6984253,1852.635804,13.41662531
180.3310313,178.4485249,1944.561806,21.13974581
135.7958776,175.2106631,1951.28074,26.73359247
153.7145287,159.8230671,1966.87091,26.85891394
158.0462389,173.2948484,1856.040582,25.44424728
157.3404693,194.2764532,1992.104677,5.407115713
187.1909227,141.2330512,1886.606064,16.95815171
132.1794145,142.8701136,1901.452168,14.68259419
159.4487766,193.0479362,1895.439493,5.062740852
133.8959651,141.5786104,1880.958266,24.20311185
129.2760997,135.5800245,1900.538081,5.351226558
148.4886438,156.6336141,1941.965216,4.664713597
176.815225,173.7144488,1929.192259,25.02437426
163.1533757,118.2090318,1938.733348,29.24369489
163.4287414,162.435346,1934.02678,11.21485812
160.1386736,175.4645487,1948.755943,10.45596359
153.1582354,165.2594278,1949.50988,11.33919301
196.4028891,131.7794629,1857.353594,29.26416424
170.2756074,199.5602006,1933.00053,17.99769744
181.3114122,199.5938123,1936.941822,11.5683249
198.286341,155.3752511,1932.149033,10.61626139
192.0763198,146.8798808,1869.894138,26.39233915
184.4841995,189.1519409,1974.731147,14.76560302
138.2462185,142.5332723,1868.757441,16.41767956
153.6256679,157.3914069,1942.088383,7.279732554
127.4729692,153.2781968,1886.918894,24.52186705
165.5197268,199.1186852,1972.250537,13.50650266
138.2687338,160.7257745,1918.024731,18.87583115
124.9686339,121.4331944,1914.281002,24.0595435
191.3615352,144.3341035,1965.617309,29.62919018
141.8781188,116.8606249,1890.145098,20.2219913
192.4419116,198.2175315,1947.556464,6.588399906
145.0750213,141.9697884,1901.724116,5.431474851
132.498105,165.1697905,1848.761313,11.55347888
155.0953065,174.130101,1980.838457,14.32546392
148.1786536,129.2008695,1902.090131,28.97426058
174.6501974,167.4187399,1863.344831,29.08423787
165.1540003,188.9948893,1959.234821,11.46266916
152.6870202,147.6484913,1977.619908,15.12733935
178.8993197,194.4717868,1932.546813,14.33187559
144.0040689,153.0130684,1954.415234,14.85170791
129.6596403,153.7989938,1914.836532,7.931522781
180.9893804,184.6257834,1993.436289,10.88168263
138.2972302,126.6106918,1937.320773,17.46785756
165.8380065,136.7370785,1860.342362,13.81273274
183.0547429,150.6472856,1928.089383,7.021134248
146.5944897,199.873624,1976.458842,12.30319139
193.8334722,118.1221859,1867.903732,6.554993678
143.5019368,159.4001799,1985.614531,14.98207688
178.1818189,142.2521333,1874.258387,24.51964887
152.0074966,191.21586,1906.491501,11.58557025
195.1256026,177.8782619,1882.446706,12.7937675
146.3802367,191.3521739,1912.086068,19.13438164
173.5897411,147.1623454,1991.792809,19.43035549
178.0324601,135.3545965,1897.814687,18.115274
146.7101068,140.2500227,1868.170355,15.7210803
164.1017263,195.1242671,1861.959179,13.50736371
123.2064478,195.3583395,1874.8897,24.78057731
188.5430316,186.654751,1921.429521,7.74816521
124.2918185,178.2374383,1969.645423,22.16068
138.2875063,163.7493699,1954.143391,12.81905176
166.2020422,188.0766248,1968.370988,12.7047102
165.9941079,116.6728547,1865.793559,28.13374166
180.8114386,132.4935203,1897.875291,20.77841694
184.7578106,162.1748345,1915.887804,14.06486457
193.9472633,165.2721943,1923.199568,17.20549899
136.195245,116.1470023,1872.308278,25.57007402
137.1240864,153.8597624,1856.850719,29.54566243
155.7702315,152.815391,1971.247528,26.04437987
168.342865,156.0140786,1873.039485,4.700217687
196.2772679,119.3508426,1971.882355,13.57380505
181.0922261,120.2364088,1862.219141,21.17867531
136.9192569,145.062672,1955.038741,22.25241563
191.2410866,147.9997571,1897.168675,5.816099687
128.7581962,195.0549326,1974.110945,6.479501954
181.3466859,179.0048402,1889.492277,26.97938793
124.4463973,124.4898342,1899.826089,5.585393702
174.998159,131.3029807,1958.359562,24.84567024
165.7017835,118.1372496,1947.920003,26.3184002
154.0880512,154.2348144,1872.315167,8.862866888
186.4340573,188.5994294,1943.688052,6.365849539
137.4681111,125.9518406,1886.278247,26.11653846
157.2112689,186.7771532,1893.707574,12.82281164
178.091745,169.6844314,1926.303166,5.74944935
171.4962843,160.8701388,1873.345577,27.9968758
136.8857487,132.3105834,1960.2452,11.58421339
148.9372138,186.2578767,1986.692182,4.984562701
124.6999187,160.0136699,1871.111929,24.54408596
168.2388621,140.1180486,1917.469751,4.507397317
130.0191542,168.4024967,1849.458838,15.59016801
125.7300299,134.1066254,1960.798829,8.734423857
191.3558487,151.8207627,1864.299317,27.82026248
142.9158287,124.203637,1961.981032,27.07732013
180.5562469,161.9524636,1939.270986,16.82730265
160.2905511,159.5734655,1900.651753,28.66759033
178.7285664,117.7564351,1986.511321,19.27804821
180.1807559,163.0731527,1848.929812,19.9980893
168.64197,150.7142296,1850.514058,15.50660304
157.4203981,149.2738878,1941.711336,15.7888424
168.7860165,165.4209205,1929.907314,7.847661065
136.5823746,195.8952942,1864.953285,27.60186043
160.1254271,134.5623217,1933.622225,7.148848375
187.3748528,120.9181811,1992.732088,10.57052916
126.4855257,147.3326352,1957.790476,21.0915463
180.1882973,140.7941372,1931.074921,5.9076007
174.7742642,117.6254229,1948.855805,17.48547143
123.1969329,176.6833386,1954.776283,13.39108446
154.5010221,171.1208336,1951.685158,28.48080175
164.2296724,196.7372106,1869.667715,11.91499681
186.4011548,123.8661244,1849.684809,11.12362621
145.6221396,140.4042203,1890.008891,13.35770869
138.2134778,123.0892518,1971.262442,11.26514338
139.0578809,194.734329,1964.565002,25.23704812
134.5709338,167.5601942,1945.227798,15.1738985
130.8948315,136.6351803,1938.872671,22.95493462
144.0468712,171.7445772,1996.298105,27.58640086
159.2478345,155.7971377,1912.449157,22.83105704
147.2971581,117.6506501,1910.758463,10.69643813
144.2019378,124.0781662,1940.898505,22.2662217
158.4768893,177.7422909,1964.988258,12.73457507
194.8631114,122.7879653,1898.37454,16.13806795
177.8650184,171.601279,1880.702125,13.38627522
125.0899901,151.8758685,1958.929316,27.45686898
133.6980726,193.0867204,1905.266974,19.80863449
192.0454313,141.5672216,1855.377436,16.71910857
198.1970072,137.8799746,1961.113339,9.287482564
143.9927196,176.2700122,1918.863195,16.94140862
196.7806018,134.8931122,1893.027808,25.6698617
136.3079511,145.9417215,1988.063345,9.382522998
181.5029346,133.376641,1979.449034,14.47096156
167.6991866,161.3217771,1945.952096,26.13855623
190.1864091,187.9961531,1850.097461,15.59413722
198.3810985,133.3254382,1895.687831,27.47530272
131.1264789,180.5751551,1944.629473,4.521557136
178.8614939,143.7108009,1952.195829,5.012736957
137.6727651,127.07703,1955.970732,20.4765526
172.7861113,195.2975679,1979.637721,11.50187273
141.1538828,120.2487438,1933.637581,17.91034157
163.1481026,181.4408013,1883.945004,18.48433511
155.4555165,186.1315919,1937.782642,28.76343593
177.128201,136.539874,1936.722323,8.831455397
150.3576939,125.5523842,1969.946168,9.449821438
147.4291468,174.1005587,1889.262557,11.78899139
125.3977118,150.5487639,1937.476151,22.84055811
174.6491765,173.8573777,1976.769023,20.68214799
170.2844883,182.7993985,1990.415151,10.22862282
123.0852613,151.6585079,1881.344694,12.3687796
180.5468476,153.6604604,1903.882929,19.94016092
160.510056,195.7048079,1970.873458,4.739483926
197.3398051,153.5102181,1896.536811,4.668766566
131.0009584,159.5179068,1898.806339,25.17412159
194.7221381,151.3343002,1989.634127,21.72783646
126.9112818,181.886227,1887.640151,22.85663299
158.6373081,189.0978585,1890.829194,4.134088139
165.1119093,188.1771247,1921.755751,16.9692003
135.4126903,180.3286364,1943.257265,16.3449348
148.7948212,162.7572773,1919.521239,15.19329627
193.3851399,180.4782758,1911.964051,23.04103895
128.3169487,124.7973108,1920.678342,4.823412131
128.0128216,183.5836067,1861.721066,4.064686797
197.3257947,182.7038601,1943.510725,25.50525441
127.7883134,170.2192127,1922.514129,22.65584734
141.4703049,167.9272468,1962.784063,5.797214445
198.3739858,187.890739,1876.003001,10.77137802
139.8468159,158.8339487,1963.236986,28.0317879
142.4879247,172.5948634,1882.016574,6.181733486
146.8449223,196.8728063,1903.201114,6.45279672
131.5851685,178.4208628,1895.463053,18.09447137
169.077534,175.799149,1870.619513,14.67294793
145.942799,186.2879084,1866.084385,15.01595663
193.4344798,191.420198,1943.005835,25.11077277
171.3625348,138.9356297,1998.551547,12.22824037
139.9011626,156.9538909,1979.325595,12.47128169
185.9386021,167.7437458,1995.286156,27.59575818
173.8377871,192.7096273,1966.712924,12.38347045
143.6606141,122.6379212,1907.587292,19.36868186
181.3528328,167.7688281,1958.655994,29.89490896
174.8829063,151.437058,1873.655843,14.47292796
127.4713012,164.5187754,1882.898292,17.10454211
129.7435936,129.1865159,1966.797064,13.37882735
191.3846788,161.9010212,1869.275485,5.175308375
158.5296439,145.9499809,1952.813536,13.38392679
131.6635224,158.2340698,1906.749338,27.24426915
151.9645674,187.37475,1870.174218,9.662210621
143.4241638,125.7516491,1946.474559,27.53423386
188.8473685,131.7709429,1866.458644,13.84418199
183.9896599,118.8748499,1888.225262,27.05584192
165.2165674,149.2684025,1928.989623,25.73359362
144.2858012,123.6150348,1868.316993,20.88609372
171.1932519,160.6638168,1875.735458,23.18406665
169.6384002,186.8565631,1963.503228,18.15753084
153.5375306,116.9829964,1859.887706,29.08865188
137.018932,176.2289557,1907.634511,29.05253946
199.8145538,123.3245028,1881.763325,15.63052455
131.8999522,155.2781694,1864.479714,12.41896029
152.8632173,151.2101418,1945.268099,28.11790771
193.9844601,188.6398967,1862.257139,14.78332514
160.3157479,189.0980254,1926.905717,12.32869847
187.5704866,163.8174157,1989.266965,4.02933889
164.5425925,170.5238116,1979.213345,14.05027224
135.8719843,165.1796726,1951.407964,15.42757923
123.2555404,136.9354564,1967.066869,17.98900812
194.0602642,158.0936426,1935.119332,18.80826876
184.1206451,195.8583721,1853.950541,13.86382451
131.4188848,188.7863408,1976.809491,24.44372992
148.2189308,117.630473,1854.070992,20.05961225
144.1785183,172.526868,1903.316838,5.441549763
178.308913,176.622216,1899.429476,5.142845832
153.8960326,192.3414127,1935.505506,15.70173036
161.6782285,157.2700232,1975.950622,18.42139703
193.0273461,137.3797095,1922.105764,13.95157918
153.3541928,120.620921,1939.266645,7.985043489
157.9261331,117.4366282,1878.044067,24.33844846
199.9194047,157.4120781,1971.598798,11.17111558
197.2765069,157.9381281,1947.233786,17.4181557
198.7427105,176.7867081,1960.711666,12.93636847
164.0696848,167.5401159,1937.107681,27.47119194
132.819089,154.7450388,1853.334244,11.04008332
138.9769213,190.0427034,1876.421283,5.378190457
135.725546,125.9859483,1956.713335,14.31379417
194.0434179,148.3018459,1857.226243,27.40951329
160.2910228,144.6076705,1855.666768,12.639658
179.2669499,159.4523597,1882.743133,26.32845693
158.5164712,166.8528079,1944.585526,23.33972664
184.6786185,183.8686333,1850.289061,4.148465027
169.496046,128.6892402,1934.629921,13.21432393
134.1172357,146.5307415,1904.637873,10.39760632
158.717371,168.0940029,1982.530124,26.20686519
152.8215535,141.315445,1914.027626,18.95355923
141.0681235,180.4839543,1904.022283,28.10462983
180.4383676,175.1400831,1892.497339,24.49979262
199.4059556,176.8507318,1866.609535,15.41756092
137.9136191,145.8948119,1988.159384,20.2697002
196.8534694,174.4243992,1872.516085,16.71683589
126.312028,130.7753294,1863.748281,21.54249721
134.915321,194.8076978,1891.448194,14.63003235
163.0991644,117.9225642,1929.260115,14.9824187
172.7320365,192.2219237,1905.353952,24.15677939
130.3920514,135.218978,1889.348563,27.91331038
170.3777497,148.4062958,1862.267184,4.370386643
141.6990624,122.9575393,1883.052561,12.43204219
189.7871311,142.5238229,1873.204811,13.51015224
153.3702807,119.1403522,1976.445996,13.32027721
191.3559078,120.1992035,1937.580948,7.024883402
128.5080083,157.9127995,1856.778589,9.994186426
156.9226073,173.5597681,1930.715522,20.46857044
136.5331024,144.077443,1937.124522,28.61217256
172.0316469,153.8815331,1854.593507,12.20435938
157.7352221,137.9711786,1876.600954,26.04020822
161.5147217,142.9499425,1947.589268,19.26292599
180.174877,154.1562699,1927.39312,20.81572306
151.3653903,176.1739725,1897.823417,10.16557764
164.5217782,144.587245,1963.917328,14.93653226
170.8914736,171.0725125,1995.463271,15.43713226
